time,temperature,power,door_open
1615,-1.931409459,0.503893369,0
1616,-1.945355761,0.263123691,0
1617,-1.894976043,0.227655269,0
1618,-1.858581319,0.432103274,0
1619,-1.826148358,0.252009955,0
1620,-1.757272863,0.329852322,0
1621,-1.908351257,0.245076482,0
1622,-1.67805397,0.44958609,0
1623,-1.739041294,0.42233294,0
1624,-1.86449559,0.301915382,0
1625,-1.905310087,0.3816486,0
1626,-1.884283632,0.304468992,0
1627,-1.806487139,0.300425668,0
1628,-1.787039606,0.269542951,0
1629,-1.594126846,0.515697173,0
1630,-1.881098173,0.558539951,0
1631,-2.12256149,0.266616894,0
1632,-2.148079366,0.317968616,0
1633,-1.873740064,0.587922903,0
1634,-2.472042974,0.254682299,0
1635,-2.225781804,0.308972965,0
1636,-2.116870361,0.428379222,0
1637,-2.040675277,0.195544685,0
1638,-2.107662768,0.480975869,0
1639,-2.210540222,0.304492586,0
1640,-2.147432934,0.213549668,0
1641,-2.076433816,0.426281908,0
1642,-2.337451328,0.46054647,0
1643,-2.345362214,0.21608922,0
1644,-2.049648986,0.270802864,0
1645,-1.839685265,0.407050068,0
1646,-2.063293906,0.445567835,0
1647,-2.124838529,0.13021468,0
1648,-1.954068583,0.432520876,0
1649,-2.048707383,0.420427578,0
1650,-1.961104824,0.314099481,0
1651,-2.02437471,0.17475804,0
1652,-1.715012035,0.484909757,0
1653,-1.981482001,0.462224646,0
1654,-2.118219195,0.225124205,0
1655,-1.996231191,0.475741843,0
1656,-2.177024231,0.173843902,0
1657,-1.984658768,0.475592352,0
1658,-2.028003026,0.291419759,0
1659,-1.973112756,0.488791104,0
1660,-1.941538074,0.335306588,0
1661,-2.361761143,0.177119464,0
1662,-1.930751341,0.386282752,0
1663,-1.879927104,0.154537934,0
1664,-1.926681476,0.431002294,0
1665,-2.036954999,0.384793007,0
1666,-1.951507796,0.315410554,0
1667,-1.918796113,0.47346122,0
1668,-2.124062671,0.585211734,0
1669,-2.309942694,0.307435504,0
1670,-2.032674589,0.223670732,0
1671,-2.179995434,0.545789066,0
1672,-2.241558362,0.22510178,0
1673,-2.202230498,0.335064242,0
1674,-2.250007074,0.374973557,0
1675,-2.324901694,0.306282568,0
1676,-2.088882852,0.50048945,0
1677,-2.314005383,0.214968483,0
1678,-2.354123137,0.165004527,0
1679,-1.947627932,0.391853544,0
1680,-1.930002873,0.156050812,0
1681,-1.709471415,0.44810259,0
1682,-1.94260208,0.209806066,0
1683,-1.668122049,0.410465128,0
1684,-1.936341833,0.216958027,0
1685,-1.843219854,0.278494383,0
1686,-1.616684325,0.495710957,0
1687,-1.710824677,0.486217756,0
1688,-2.03710282,0.550599969,0
1689,-2.26492881,0.203122587,0
1690,-2.043081295,0.362614642,0
1691,-2.032448003,0.22367256,0
1692,-1.869191988,0.404623346,0
1693,-1.97579036,0.096806002,0
1694,-1.881821314,0.39787723,0
1695,-1.627988721,0.502575883,0
1696,-1.908765904,0.27461797,0
1697,-1.832100299,0.156787208,0
1698,-1.70432918,0.385109703,0
1699,-1.744010795,0.470625458,0
1700,-1.619197733,0.498039771,0
1701,-1.968017469,0.548608379,0
1702,-2.36485702,0.369231008,0
1703,-2.389144523,0.366216631,0
1704,-2.371854823,0.486328703,0
1705,-2.32703002,0.431277041,0
1706,-2.543851152,0.240622628,0
1707,-2.340614476,0.309918194,0
1708,-2.239657306,0.147844415,0
1709,-2.221294694,0.33998898,0
1710,-1.908882049,0.452979543,0
1711,-2.16602269,0.113545798,0
1712,-1.887967418,0.480842644,0
1713,-2.042858472,0.278727632,0
1714,-1.991350654,0.241835523,0
1715,-1.964616842,0.423117985,0
1716,-1.808818665,0.455832364,0
1717,-2.259700561,0.262346583,0
1718,-1.969944605,0.328838227,0
1719,-2.060919903,0.219179147,0
1720,-1.944102405,0.258660506,0
1721,-1.799019156,0.336413791,0
1722,-1.724801474,0.482923433,0
1723,-1.791223446,0.291446286,0
1724,-2.086350006,0.293532886,0
1725,-1.817724189,0.312625943,0
1726,-1.838566778,0.296635013,0
1727,-1.74256715,0.493690265,0
1728,-1.778788322,0.308837747,0
1729,-1.612452315,0.498086615,0
1730,-2.191125044,0.180566074,0
1731,-1.886759692,0.519155054,0
1732,-2.014153902,0.301153169,0
1733,-2.098721761,0.12376858,0
1734,-1.950170261,0.44948058,0
1735,-1.776172129,0.525764992,0
1736,-1.995022259,0.328759248,1
1737,-0.963089273,0.631636131,1
1738,-0.096940485,0.59214529,1
1739,0.505557507,0.895359721,1
1740,0.560485777,0.752481793,1
1741,1.064208847,0.945964635,1
1742,1.45556233,1.006000313,1
1743,1.549137766,1.074953112,1
1744,1.833922655,1.082142674,1
1745,1.658644849,1.141550271,1
1746,2.024225699,0.99346675,1
1747,1.925217854,1.153397855,1
1748,1.924975048,1.224191341,1
1749,1.922898099,1.178394436,1
1750,1.934167121,1.064175073,1
1751,2.070804512,1.051244272,1
1752,1.868156034,0.865199096,1
1753,2.056789553,1.239418078,1
1754,2.098302635,1.074441846,1
1755,2.13787608,1.071881425,1
1756,2.294010818,1.29314568,0
1757,1.222548035,0.988802428,0
1758,0.534520239,0.840709885,0
1759,-0.36378029,0.785818511,0
1760,-0.488285834,0.672609512,0
1761,-0.87457619,0.545555651,0
1762,-1.060649318,0.420018466,0
1763,-1.2345276,0.600323986,0
1764,-1.573768168,0.379469893,0
1765,-1.494787737,0.482764257,0
1766,-1.504875378,0.310421751,0
1767,-1.321721448,0.31265122,0
1768,-1.47339099,0.533809624,0
1769,-1.823645699,0.613759393,0
1770,-1.980929877,0.442703669,0
1771,-2.107463777,0.259812565,0
1772,-2.003041019,0.44154386,0
1773,-2.173308063,0.455667399,0
1774,-2.216557252,0.282174874,0
1775,-2.27800741,0.382942679,0
1776,-2.310315045,0.38198014,0
1777,-2.232011199,0.479149297,0
1778,-2.366962273,0.242367106,0
1779,-2.190020102,0.343678576,0
1780,-2.281706661,0.329664745,0
1781,-2.101277184,0.344739241,0
1782,-2.094359585,0.319955779,0
1783,-2.272385127,0.207421384,0
1784,-2.040307479,0.332501882,0
1785,-2.108328222,0.221806453,0
1786,-2.081443138,0.355165288,0
1787,-2.306053415,0.433141308,0
1788,-2.088037628,0.376955202,0
1789,-2.053202425,0.432493925,0
1790,-2.120295012,0.402426015,0
1791,-2.362870175,0.33811616,0
1792,-2.242635343,0.34530963,0
1793,-2.093054631,0.369457758,0
1794,-2.182343511,0.208482856,0
1795,-2.263210108,0.20524398,0
1796,-1.896877274,0.460784595,0
1797,-1.867939927,0.144633707,0
1798,-1.84251938,0.553615527,0
1799,-1.919214012,0.16065156,0
1800,-1.962577695,0.34715116,0
1801,-2.061707499,0.387368135,0
1802,-1.89667667,0.306874273,0
1803,-1.771271237,0.356699285,0
1804,-1.903978612,0.433214325,0
1805,-1.97813228,0.421317539,0
1806,-2.046547379,0.377481588,0
1807,-1.93281839,0.446893201,0
1808,-2.057784705,0.362300185,0
1809,-2.103881206,0.327348675,0
1810,-2.106973474,0.31944759,0
1811,-1.935121919,0.323732548,0
1812,-2.083941054,0.401858797,0
1813,-2.245431703,0.286577951,0
1814,-2.04990365,0.435965614,0
1815,-2.121624121,0.339005148,0
1816,-2.107604734,0.344506875,0
1817,-1.945724514,0.285405831,0
1818,-2.142074387,0.355419077,0
1819,-2.101822329,0.373544082,0
1820,-2.125790503,0.320327709,0
1821,-2.014644234,0.393413466,0
1822,-2.145356713,0.49214636,0
1823,-2.08027319,0.330887083,0
1824,-2.300998961,0.191764705,0
1825,-2.062714914,0.200566622,0
1826,-1.890654145,0.39620314,0
1827,-2.116581756,0.250974835,0
1828,-1.886729757,0.502222164,0
1829,-1.9891624,0.393568616,0
1830,-2.176289878,0.340453099,0
1831,-2.155309141,0.299507575,0
1832,-2.153776947,0.36232698,0
1833,-2.018804221,0.477562845,0
1834,-2.198877185,0.319555645,0
1835,-2.231929115,0.255421697,0
1836,-1.996583201,0.392632128,0
1837,-2.086006259,0.388829922,0
1838,-2.203312039,0.469914946,0
1839,-2.345031209,0.399617175,0
1840,-2.451295193,0.388611647,0
1841,-2.480508995,0.201302128,0
1842,-2.251814399,0.254191087,0
1843,-1.994483778,0.34767192,0
1844,-2.086193122,0.344014204,0
1845,-2.131926041,0.424328704,0
1846,-1.954133749,0.203999565,0
1847,-1.937051402,0.346701053,0
1848,-2.033682816,0.40212099,0
1849,-2.037965009,0.297742649,0
1850,-1.870175646,0.339659407,0
1851,-2.084214219,0.311298296,0
1852,-1.885675734,0.255567696,0
1853,-1.865673969,0.286420237,0
1854,-1.945626775,0.468137654,0
1855,-1.989115485,0.248923667,0
1856,-1.91114852,0.40955572,0
1857,-1.984100012,0.327359102,0
1858,-2.071750076,0.326294526,0
1859,-2.046737872,0.230508004,0
1860,-1.862414841,0.345601632,0
1861,-1.773814495,0.401889448,0
1862,-1.847669083,0.503284213,0
1863,-2.027299229,0.24661167,0
1864,-1.960766899,0.35420532,0
1865,-1.941770173,0.371665454,0
1866,-2.039920685,0.175613971,0
1867,-1.808387859,0.54653287,0
1868,-1.921437546,0.38265334,0
1869,-1.979899272,0.495885252,0
1870,-2.188421451,0.355287144,0
1871,-2.160817526,0.223527818,0
1872,-2.003978221,0.336384788,0
1873,-2.014371892,0.424654768,0
1874,-2.138342647,0.356046968,0
1875,-2.035760361,0.524228551,0
1876,-2.302012912,0.149126617,0
1877,-2.059376719,0.370920021,0
1878,-2.027132881,0.304771289,0
1879,-2.109791531,0.32849192,0
1880,-2.049780268,0.432425261,0
1881,-2.041336575,0.301733346,0
1882,-2.168829859,0.455162407,0
1883,-2.225824164,0.423033246,0
1884,-2.073907887,0.486281182,0
1885,-2.37001486,0.294198459,0
1886,-2.317841296,0.408469298,0
1887,-2.382780733,0.127875183,0
1888,-2.124989179,0.304136537,0
1889,-2.132737271,0.44758176,0
1890,-2.222399296,0.356409852,0
1891,-2.240584084,0.295704705,0
1892,-1.976383517,0.415859092,0
1893,-2.181246613,0.289419032,0
1894,-2.19102922,0.293927135,0
1895,-2.173412234,0.291576072,0
1896,-2.12302015,0.324515934,0
1897,-2.037964372,0.470017352,0
1898,-2.217849838,0.10262788,0
1899,-1.943447836,0.428565583,0
1900,-1.978954099,0.41675089,0
1901,-2.095712028,0.343614976,0
1902,-2.201159387,0.352259305,0
1903,-2.051900777,0.262997028,0
1904,-2.080884287,0.388017178,0
1905,-2.03327792,0.376554964,0
1906,-2.017668982,0.354022194,0
1907,-1.943100958,0.342561964,0
1908,-2.046210937,0.492034824,0
1909,-2.112065948,0.33770456,0
1910,-2.164289301,0.34270929,0
1911,-2.234676767,0.241453213,0
1912,-1.913802909,0.220813472,0
1913,-2.116050319,0.169054985,0
1914,-1.491320839,0.364350484,0
1915,-1.693351129,0.392585452,0
1916,-1.789578716,0.213298845,0
1917,-1.697848291,0.384509999,0
1918,-1.7046926,0.359232649,0
1919,-1.817976878,0.68700978,0
1920,-2.118040768,0.32932419,0
1921,-1.875227704,0.326715748,0
1922,-2.180664205,0.3266986,0
1923,-2.021272124,0.329172922,0
1924,-2.082941911,0.20483721,0
1925,-1.868911465,0.298482205,0
1926,-1.885226324,0.344229555,0
1927,-1.863310393,0.330616514,0
1928,-1.851160415,0.177042299,0
1929,-1.569457808,0.529791518,0
1930,-1.964891239,0.320686403,0
1931,-1.851639737,0.115465569,0
1932,-1.666003036,0.278937382,0
1933,-1.650891371,0.462555424,0
1934,-1.755502057,0.418266721,0
1935,-1.676355381,0.289997235,0
1936,-1.608861553,0.533715569,0
1937,-1.784681951,0.316439326,0
1938,-1.906280304,0.200100161,0
1939,-1.677165815,0.553102627,0
1940,-1.821067028,0.344512755,0
1941,-1.729859095,0.240831905,0
1942,-1.741480978,0.434771541,0
1943,-2.139572313,0.293925005,0
1944,-1.842611117,0.442582176,0
1945,-1.941059139,0.356738919,0
1946,-1.902270787,0.453995698,0
1947,-2.137283309,0.32349734,0
1948,-1.861714598,0.278133138,0
1949,-1.926780779,0.542307494,0
1950,-2.188487179,0.304193379,0
1951,-2.205494939,0.35478516,0
1952,-2.23739936,0.260467225,0
1953,-2.068104472,0.336065239,0
1954,-1.907090286,0.276888606,1
1955,-1.025443763,0.542900241,1
1956,-0.007026499,0.777362045,1
1957,0.436560074,0.889658541,1
1958,0.752466967,1.200805723,1
1959,0.73625086,0.979335032,1
1960,0.91607429,0.938045185,1
1961,1.369888052,1.213109416,1
1962,1.093005692,0.953907706,1
1963,1.393498274,0.922218513,1
1964,1.961846394,1.202414179,1
1965,1.503880493,1.023373668,1
1966,1.880417909,0.827946381,1
1967,2.151069773,1.220574382,1
1968,1.929860548,1.218677451,1
1969,1.834461551,1.197905618,1
1970,1.774301547,0.966773223,1
1971,1.859426913,0.995635221,1
1972,2.193392247,1.142339301,1
1973,2.086692719,1.063268983,1
1974,2.209210686,1.149850966,0
1975,1.474741893,1.034135292,0
1976,0.527035005,0.972848617,0
1977,-0.142707925,0.581732167,0
1978,-0.382257745,0.650004314,0
1979,-0.743072224,0.474723489,0
1980,-0.852543008,0.561781918,0
1981,-1.12546666,0.683314218,0
1982,-1.205721343,0.44750003,0
1983,-1.452834875,0.483914555,0
1984,-1.489861492,0.515268467,0
1985,-1.827552461,0.43321756,0
1986,-2.096944039,0.238558825,0
1987,-1.719089578,0.244485022,0
1988,-1.507992867,0.479921668,0
1989,-1.766755203,0.320192943,0
1990,-1.831850335,0.402472493,0
1991,-1.894442741,0.224934427,0
1992,-1.789279632,0.333266029,0
1993,-1.805716801,0.42773287,0
1994,-1.724170235,0.393127061,0
1995,-1.875773417,0.283918507,0
1996,-1.98566349,0.401925627,0
1997,-2.128486457,0.491108944,0
1998,-2.191550703,0.2716761,0
1999,-2.027656901,0.4005856,0
